"HistogramFile","filestem","background.mu","background.sigma","max","threshold","md5","mtime"
"/lmb/home/jefferis/projects/JFRC/FlyLight/FLReg/reformatted.histo/JFRC2_GMR_34H03_AE_01_06-fA01b_C100330_20100330113041031_02_warp_m0g80c8e1e-1x26r3.nrrd","JFRC2_GMR_34H03_AE_01_06-fA01b_C100330_20100330113041031_02_warp_m0g80c8e1e-1x26r3.nrrd",152.039304135547,83.2283172359096,4095,318.495938607366,"374a2173c4857bdef3087f28c2e6fe5f",2012-09-20 18:19:09
"/lmb/home/jefferis/projects/JFRC/FlyLight/FLReg/reformatted.histo/JFRC2_GMR_34H04_AE_01_04-fA01b_C100122_20100122133854218_02_warp_m0g80c8e1e-1x26r3.nrrd","JFRC2_GMR_34H04_AE_01_04-fA01b_C100122_20100122133854218_02_warp_m0g80c8e1e-1x26r3.nrrd",106.355539845975,15.6358661302287,4095,137.627272106432,"ab188351fcb47481458718c150e97dea",2012-09-20 18:27:31
"/lmb/home/jefferis/projects/JFRC/FlyLight/FLReg/reformatted.histo/JFRC2_GMR_34H05_AE_01_04-fA01b_C100330_20100330113109843_02_warp_m0g80c8e1e-1x26r3.nrrd","JFRC2_GMR_34H05_AE_01_04-fA01b_C100330_20100330113109843_02_warp_m0g80c8e1e-1x26r3.nrrd",117.305840988589,43.5677249458843,4095,204.441290880358,"57ceceb20bcf714fdc5ddb4d93b7227a",2012-09-20 18:16:51
"/lmb/home/jefferis/projects/JFRC/FlyLight/FLReg/reformatted.histo/JFRC2_GMR_34H08_AE_01_05-fA01b_C100330_20100330113343578_02_warp_m0g80c8e1e-1x26r3.nrrd","JFRC2_GMR_34H08_AE_01_05-fA01b_C100330_20100330113343578_02_warp_m0g80c8e1e-1x26r3.nrrd",146.663727675467,75.3132305518965,4095,297.290188779260,"702e7b1261db86db364bcb53b56232e2",2012-09-20 18:25:25
"/lmb/home/jefferis/projects/JFRC/FlyLight/FLReg/reformatted.histo/JFRC2_GMR_34H09_AE_01_05-fA01b_C100330_20100330113514859_02_warp_m0g80c8e1e-1x26r3.nrrd","JFRC2_GMR_34H09_AE_01_05-fA01b_C100330_20100330113514859_02_warp_m0g80c8e1e-1x26r3.nrrd",110.453085952061,22.9408257493073,4095,156.334737450676,"3e3bc7269073dac504b8d26c83558129",2012-09-20 18:20:15
"/lmb/home/jefferis/projects/JFRC/FlyLight/FLReg/reformatted.histo/JFRC2_GMR_34H10_AE_01_05-fA01b_C100330_20100330113649562_02_warp_m0g80c8e1e-1x26r3.nrrd","JFRC2_GMR_34H10_AE_01_05-fA01b_C100330_20100330113649562_02_warp_m0g80c8e1e-1x26r3.nrrd",157.188064476374,89.774821679996,4095,336.737707836366,"4ad93cb326d16ef886405a08567b39c4",2012-09-20 18:15:01
"/lmb/home/jefferis/projects/JFRC/FlyLight/FLReg/reformatted.histo/JFRC2_GMR_35A02_AE_01_05-fA01b_C091215_20091215105228959_02_warp_m0g80c8e1e-1x26r3.nrrd","JFRC2_GMR_35A02_AE_01_05-fA01b_C091215_20091215105228959_02_warp_m0g80c8e1e-1x26r3.nrrd",100.448326332830,10.1240909623178,4095,120.696508257465,"ef5407261b161208485e10e89776054d",2012-09-20 18:23:46
"/lmb/home/jefferis/projects/JFRC/FlyLight/FLReg/reformatted.histo/JFRC2_GMR_35A07_AE_01_00-fA01b_C090128_20090128130619781_02_warp_m0g80c8e1e-1x26r3.nrrd","JFRC2_GMR_35A07_AE_01_00-fA01b_C090128_20090128130619781_02_warp_m0g80c8e1e-1x26r3.nrrd",120.189812848444,6.12024471525222,4095,132.430302278949,"37193dc54afdeb02107ab88499ac00c4",2012-09-20 18:18:40
"/lmb/home/jefferis/projects/JFRC/FlyLight/FLReg/reformatted.histo/JFRC2_GMR_35A10_AE_01_04-fA01b_C100330_20100330113847328_02_warp_m0g80c8e1e-1x26r3.nrrd","JFRC2_GMR_35A10_AE_01_04-fA01b_C100330_20100330113847328_02_warp_m0g80c8e1e-1x26r3.nrrd",98.1737439681487,15.5472998249783,4095,129.268343618105,"9ed1d34a626cc1f506518e891d7fdff6",2012-09-20 18:23:05
"/lmb/home/jefferis/projects/JFRC/FlyLight/FLReg/reformatted.histo/JFRC2_GMR_35B01_AE_01_05-fA01b_C100330_20100330113051687_02_warp_m0g80c8e1e-1x26r3.nrrd","JFRC2_GMR_35B01_AE_01_05-fA01b_C100330_20100330113051687_02_warp_m0g80c8e1e-1x26r3.nrrd",106.836459233276,14.4461231722424,4095,135.728705577761,"ea7f8d084c9eede5820c03a43699ffa7",2012-09-20 18:28:34
